rating,text
2,"씨뷰만 훌륭한 호텔. 4월초 바닷가 앞이라 썰렁할 때인데 중앙난방 방식이라면서, 난방을 끄고 에어컨을 켰다고 했음. 그래서 밤에 많이 추웠음. 난방 불가라고 함.  룸 바닥의 카펫은 청소가 안되는지 남편과 아이가 계속 재체기 하고 2박째에는 콧물나기 시작했음. 3명 예약했는데 모든 애머니티(수건,슬리퍼,칫솔등)는 2명꺼만 준비 되어있음."
4,가격대비 인테리어가 멋진 숙소입니다 지어짅 얼마 안되어 매우 깨끗하고.. 그렇게 넓은 편은 아니지만 바닥도 나무재질이고 짙은 색상의 모던한 인테리어가 인상깊었습니다 호텔에서 5분 거리에 바로 아이들이 놀기좋다는 곽지해수욕장이 있었느나 아쉽게도 태풍시즌이라 모래바람 사이에서 사진한장 겨우 건져왔습니다 룸서비스는 없었고 조식만 가능하나 건너편에 쌀국수 잘하는 집이 있어서 거기로 갔습니다
4,5만원 안쪽에 특급호텔 시설을 바라는 분들이 꽤 많네요. 비수기라 저렴하게 이용했고 곽지과물해변과 가까워서 좋았습니다. 조금만 걸어가면 해변과 식당이 있어서 괜찮았어요. 다만 내부가 깔끔하게 정돈된 느낌은 아니라 청결에 신경썼음 더 좋았을 것 같아요.
3,"1. 위치 : 규모가 큰 호텔이 별로 없는 애월에서 비교적 큰 규모의 호텔로서 푸른 바다가 바로 앞에 있으며 저녁 석양 무렵이 아름답습니다 2. 직원 : 직원들이 친절한 편입니다 3. 룸 : 바다 전망이 보이는 욕실이 좋았으나, 방에 전체적으로 비릿한 냄새가 나는 단점이 있었습니다. 4. 조식 : 전체적으로 괜찮았습니다만 가성비까지는... 5. 기타 : 바다가 한 눈에 보이며 사시사철 수영이 가능한 루프탑 수영장이 아주 멋있었습니다"
2,2박했는데  다시 가고싶진않아요 가격할인해서 가도 아까웠습니다. 야밤에 디제이...시끄러워 짜증났구요  ...권하고싶지않아요 여러모로...수준이 그닥...
1,"1. 실내 환기팬 및 에어컨 소음 -  침대와 객실 외부 유리창 사이에 스파가 있는 객실에 묵었습니다. 이 스파 위쪽에 상시 작동되는 팬이 있는데 현관에 룸키를 꽂으면 마스터 전원이 들어오면서 저속으로 작동하고, 화장실 팬을 작동하면 고속으로 작동하는 시스템 같았습니다. 일단 룸 키를 꽂으면 이 스파 위쪽 팬을 끌 수 있는 스위치가 없었고 저는 이 팬의 소음이 수면에 방해가 될 정도로 매우 거슬렸습니다. 결국 관리직원이 오셔서 환기팬의 전원선을 분리했고 직원 분 말씀이 전에도 유사한 컴플레인을 받은 적이 있다고 하시더군요.  또 천정에 삼성시스템 에어컨이 설치되어 있는데, 설치의 문제인지 기종의 문제인지 모르겠으나 소음이 상당합니다. 저같은 경우는 밤에는 에어컨 없이도 잘 수 있을 정도의 날씨여서 사용하지 않았지만 예민하신 분들은 충분히 문제가 될만한 수준의 소음이어서 한 여름에 투숙하시는 분들은 고민해보셔야 할 듯 합니다. 관리하시는 직원 분은 에어컨 소음은 방법이 없어서 숙박을 포기하고 다른 호텔로 가신 고객도 봤다는 말씀을 하셨습니다.  2. 객실 내부 청결도 및 하우스 키핑 문제  - 제 경우 객실 청소를 실제로 담당하시는 분 한테서는 이 정도 가격을 받는 호텔에서는 기대하기 어려운 수준의 응대를 받았습니다. 관련해서 그 분과는 대화를 더 나누기가 싫어서 프런트에 관련된 컴플레인을 했었고, 프런트는 친절하게 해결해 주려고 노력하는 것 같았습니다. 다만 호텔 직원에게 필요한 서비스 마인드 교육이 하우스키핑 하시는 분들 까지는 제대로 되어 있지 않다는 느낌을 강하게 받았네요.  3."
4,가족들과 잘묵다가 갑니다 이국적인 분위기인 애월에 잘어울리는 호텔이었습니다.  그나저나 밑에 여자분 정황상 반입금지인 강아지 데리고들어가놓고 걸리니까 괜히 적반하장 화내는게 웃기네요 ㅋㅋㅋㅋ 우리가족들한텐 친절만하던데 ^^ 저런게 바로 갑질이 아닌가요? 글보시면 부끄러운줄아시고 정신차리세요!
1,가족들과 여행 중 우리가 관광 간 사이에 호텔 직원들이 무단으로 아무런 허락 없이 객실 난입하여 온 방을 헤집고 나간것. 우선 이게 팩트입니다. 이유인즉슨 메이드가 청소 중 애완용품이 있었다는 것. 그래서 우리 허락 없이 객실 내부에 있는 물건 사진을 찍어 몰래 직원들 단체방에 유포했다고 하네요. 그래서 호텔 총지배인 및 직원들이 사실 확인차 4명이서 그것을 확인하러 우리 객실에 무단으로 들어간 것이라고 하네요. 관광을 다녀오자 총지배인이라는 사람이 나와 우리를 보자마자 하는 말. 자기들이 객실에 들어가서 직접 물건을 확인했으니 벌금을 내라는 것. 정말 말이 안나올 정도로 황당했습니다. 실물 강아지가 있었던 것도 아니고 그로 인해 민원이 들어온 것도 아니고 하물며 CCTV 및 명백한 증거도 없이 추정 물건으로 호텔 관계자가 4명이나 무단으로 객실에 출입해도 되는건가요? 이게 대한민국 호텔에서 일어날 수 있는 일일까요? 물건으로 추정컨데 강아지가 있는것으로 보이니 스위트룸 1박 더 내라고 하네요 객실이 못팔릴수도 있다고.. 그래서 뒤에 있을 컴플레인 및 모든것은 내가 책임지겠다 하지만 직원들이 우리객실 무단으로 출입한것은 어떻게 책임질거냐 하니 1박치 돈 안낼거면 경찰 불러서 객실 수색하겠다네요 계속 올라가서 확인하자고 협박 및 강압적인 말로 우리에게 모욕감을 조성했습니다. 그 누가 부모님과 가족들 쉬고 있는 공간을 직원들이 수색하도록 동의를 하나요 혹여나 그 안에서 호텔 규율을 어긴 담배를 피었거나 고기를 구워먹었던 흔적이 있다고 해도 그 누구도 우리 허락 없이 우리가 점유하는 객실을
5,"나는 그것을 사랑했다! 이것은 Aewol에서 나의 제 3의 체재이었다. 그것은 해변에 따른 아름다운 해변과 멋진 레스토랑을 가지고있다. 그러나 도시에 가까운. 그리고이 Aewol bada Townhouse가 최고였습니다. 나는 거기로 다시 돌아갈 생각이다.  바다를 마주보고있는 Aewol starbuck 옆에 있으며, 모든면에서 주인, 위치, 시설 및 경치의 환대가 가장 좋습니다! 그리고 그 가격은 품질면에서 상대적으로 저렴합니다. 손님은 2 층 건물을 사용할 수 있으며 각 층은 매우 독립적으로 사용할 수 있습니다. 나는 강력하게 부부와 가족 모두에게 그것을 권장합니다!  최전선에서 바다를 조망할 수있는 것을 골라라. 그러면 최고로 즐길 수있다!"
3,"이틀 동안 머물렀다. 객실은 2 인용으로 일반 한국 호텔 객실보다 컸습니다. 객실 편의 시설은 잘 작동하며 문제는 없습니다.  그러나 두 가지 점이있었습니다.  1 . 욕실에는 목욕 타월이 없으며 호텔은 핸드 타월 만 제공했습니다. 방에 목욕 타올을 추가하십시오.  2. 아침 식사 스프레드는 매우 좋지만 아침 식사 이름이 부족합니다. 나는 회교도이므로 음식에 돼지 고기가 들어 있는지 여부를 결정하기가 매우 어려웠습니다. 음식의 이름은 매우 유용 할 것입니다.  위치는 공항과 도심 근처에있었습니다. 결국, 그것은 단지 평범한 호텔이었습니다. 단체 여행객 만 이용할 수 있으며 호텔을 수면 전용으로 만 사용해야합니다."
1,"Stayed in this hotel for 4 nights with group tour.  The hotel exterior looks good and grand but that was the only good thing.  Despite this looked like a new hotel, overall was badly managed.  - bed was too lousy and too bouncy. Many of us had back pain sleeping on it.  - 2nd night saw cockroach running around couldn't kill it as it crawl in the wall crack.  Then a creepy insect was on the wall (picture) when we woke up the next day.  - Wallpaper peeled off, uneven laminated floor at corridor, tiles cracked, ceiling with obscene water stain (as per picture). - moved the bed a bit and shocked by chicken bones and piles of used tissue under the bed.  - there was balcony/ smoking area but never cleaned. Noted rubbish beer can on the floor since first night and remained there when i"
4,距離機場不遠，乘坐的士大概7000韓元，7美金吧。 自己駕車的話也很好找，停車場空曠，易停。 開去市中心需要10分鐘左右。 隔音超級好，因爲入住當天遇上了跆拳道大會，好多中小學生，但半點噪音也沒有聽到。 櫃檯的工作人員會幫忙叫車去機場， 好方便的酒店。
4,這裏的房間十分寬敞，陳設簡單但是乾淨大方，工作人員回應需求的速度迅速而且親切。與訂房價格對照，是一家性價比很高的飯店。唯一的缺點是周圍無處可逛。
3,"2017년 1719일 이틀 묵었습니다. 솔직히 이 여행사에서 예약을 이 호텔을 선택하지 않습니다.  기본적으로, 이 호텔은 아무것도 꽤 주변 내에서 훨씬 찾아냈습니다. 호텔 외관은 기반으로 새 것처럼 보입니다.  체크인도 빨랐어요.. 방은 깨끗하고, 넓고 심플한 디자인입니다. 욕실은 깨끗하고 넓고, 필요한 세면도구가(칫솔 제외) 갖추어져 있었습니다. 방에서는 Wifi가 좋았습니다.  편의점이 1층에 위치한(프론트 데스크 카운터 기본적으로 옆에. 이 정말로 근처에 아무것도 많이 합니다.  아침 2일간 같은 다양한 평균.  전반적으로 ""목적 잠을 수행하는 여전히 만족스럽습니다."
1,"일단 주변에 유흥주점밖에 없어요. 그래서 여자들끼리 오면 진짜 무섭고 또 환풍이 잘 안되고 담배냄새 진짜 토나옵니다. 금연이라 되어있고 리뷰도 다 좋아서 싼맛에 예약했는데 진짜 담배냄새가 상상초월해요. 건물공사가 진짜 대충되었는지 담배냄새가 화장실에 겹겹히쌓이면서 그렇게 예민하지 않았던 저조차 진짜 구역질 나올듯 한 경험이었습니다. 그냥 밤 샜어요 친구랑.. 정말 죄송한데 모텔용으로 와도 되지만 여행오셨다면 싼가격인데도 비추할게요.. 진짜,,여행 최악의 경험입니다"
4,"오라 스테이 호텔 (Ora Stay Hotel)은 여관과 같은 호텔입니다. 그들은 손님을 위해 빠른 체크인을하는 정말로 단순한 리셉션을 가지고 있습니다. 객실에는 위성 채널을 시청할 수있는 평면 TV, 냉장고 및 무료 Wi-Fi가 있습니다. 전용 대형 욕실에는 샤워 시설이 있으며 제한된 무료 세면 도구와 헤어 드라이어가 있습니다. . 여행자를위한 기본적인 필요성. 지하 쇼핑은 단지 100m 거리에 있으며, 동문 시장은 불과 650m 떨어져 있습니다. Drangon Head Rock과 Tapdong Square와 같은 관광 명소는 도보로 쉽게 도달 할 수 있습니다. 환전정 파빌리온 버스 (Gwandeokjeong Pavilionbus) 버스 정류장에서 시내 관광 버스 (Hop on and Off city tour bus)를 이용할 수도 있습니다. 주변은 전혀 시끄럽지 않습니다. 호텔 옆에있는 프라이드 치킨과 맥주 하우스와 2 개의 문이있는 해산물 레스토랑도 있습니다. 플러스 호텔 바로 맞은 편에 미니 마트가 있습니다. 총체적으로, 나의 2 개의 날 체재는 멋졌다. 그들은 리셉션에 자주 없기 때문에 직원에 대해 말할 것도없고 매일 방을 청소합니다."
3,호텔은 공항과 매우 가까우며 로비에 7 개의 11 개가있어 편리합니다. 그러나 서비스는 그리 친절하지 않습니다. 수하물을 도와주는 벨보이는 없습니다. 영어로 의사 소통을 할 수없는 unsmiling 프론트 데스크 접수. 아침 뷔페는 거의 매일 동일합니다. 엘리베이터가 느립니다. 객실은 넓고 기본적인 세면 도구를 제공합니다. 그리고 위치는 대부분의 관광 사이트의 중심입니다. 나는 다음에 다른 호텔과 함께 예약하는 것을 선호합니다.
2,공항이랑 매우 가깝지만...대로변이라시끄럽고.. 곰팡이 냄새로인해  창문을 닫을수없는데... 문열며 시끄럽고... 에어컨은 바로 침대위에 있어 너무 직방이고... 화장실 문도 너무불편...
3,"It's an average hotel, close to the airport, around 10-15 min drive   However for those who want  to spend quality time in Jeju, it's quite far from main sightseeing places, like seashore, beaches and other attractions. Because if you are traveling alone and have no international driving license, it will be hard to get around the island   Little shops and cafes around this area.   Cons : no safe to leave documents etc .."
2,"at the beginning of October, 2018, My friends and i lived in this hotel, we found a strange thing that the lights inside the toilet was automatically switched off after 3-5 minutes, it was very inconvenient and unacceptable especially when we were doing shower, how can we take shower with lights suddenly switched off, then shouted outside to ask my friend to try press the switch again, (although we did this action, the lights still switched off every 5 minutes). when enquiring from the front desk on the second day, he replied us it was due to unstable electricity supply after typhoon, at first we accepted his explanation.  however, this awful situation continued for four days which we lived in.  yesterday, i saw from facebook other people who lived in last week also complaining"
5,긴 밤낮으로 잠을 자지 않고도 깨끗하고 편안한 호텔 방을 확인해 주셔서 감사드립니다. 우리를 매우 행복하게 만드는 모든 필수품이 제공되었습니다. 잘 자거야. 제공되는 아침 식사도 매우 맛있었습니다.
4,"• 공항, 페리 부두, 버스 터미널에서 10 분에서 20 분 거리. • 작은 거리 안에 호텔, 그레이스 호텔 (꽤 유명하고 버스 정류장도 이름을 그레이스 호텔을 사용) 또는 주요 도로에서 레오 호텔 (비교 높은)을 발견하는 것이 좋습니다 다음 검색 호텔 jaja (이름이 잘못 될 수 있습니다) 단지 2 그레이스 (Grace) 또는 레오 (Leo)에서 도보로 3 분, • 좋은 위치, 대중 교통 (버스), 레스토랑 및 편의점에서 도보로 1 ~ 3 분 거리, • 호텔은 오래되었고, 방은 작습니다. • 매일 하우스 키핑과 수건 교체, • 직원 / 소유자가 도움이됩니다, 근무 교대 근무 직원은 영어를, 야간 직원은 중국어, 그는 중국어와 영어를 모두 알고 있습니다. • 1 층에 뜨거운 물과 시원한 물을 사용할 수 있으며, • 공기 컨디션 및 온수 샤워 상태 양호, 헤어 드라이어, 샴푸, 목욕 젤 ... 이용 가능,  - - - - - - - - - - - - - - - - - - - - - - • 목포에서왔다면 목포에 2 개의 부두가 있음을 유의하십시오. 제주에 간다면 큰 것이 아니라 작은 것이됩니다. • 온라인 예약 JeJu 페리는 한국 발급 신용 카드 만 수락하며, 한국 신용 카드가 아닌 다른 나라의 신용 카드로만 예약을하고 페리 회사 이슈 티켓과 은행 통보를 받지만 마침내 사용할 수 없습니다"
3,"위치도 매우 좋고, 근처에 있는 쇼핑센터, 레스토랑, 카지노도. 방은 좀 좁고, 침대가 2 주문한 공간이 남아 거의 필요하지 않습니다. 이 이상한 타월을 제공할 수 없고, 또한 화장실도 매우 의 mordern. Tv는 굉장히 새롭고, 그동안 찾아돌아다니다 컴퓨터 고장 났어요. 안전금고도 없었다. 해 말할 수 있는 좋은 조건이 아니기 때문에. 또한 대부분의 시간을 receiption 하듯 아무 누구도 없었고, 그는 그 곳에 그녀는 자신이나 / 숨기기 /. 어쨌든, 전원 어댑터 중 하나 달라고 해서 잡은, 그는 판매만 하는..."
4,"이 호텔은 중앙에 위치한 버스 정류장에서 아주 가깝고 (3 분). 직원들은 영어를 유창하게 구사할 수 및 위치가 당신을 구성할 수 있습니다.   이 호텔은 거의 모든 서비스: 7 eleven 편의점, 클럽, 좋은 한국식 바베큐, 과 세탁 및 보행자 전용 거리.   다시 오고 싶네요.   우리는 5층, 객실 508 과 하루의 일을 제 4 욕실도 작동하지 않았다. 나는 그의 이야기는 국 이나 바닥에 바로 3rd 프런트 데스크 및 변경할 수 있습니다.   아주 좋은 숙박 "
3,"시작하려면, 우리는 여행에서 렌트카. 제한된 주차는 호텔은 일도 2 분거 리. 체크 검토 디셈버 호텔. 위치도 매우 좋은 음식과 주요 도로 근처. 쇼핑도. 간단한 트리플 룸. 넓은 옷장이 없어서, 그냥 당신의 코트 후크. 이 호텔은 그중에서 놈 연인끼리 제주도 중문 통나무 펜션 는 의상 여긴아니에요. 스튜디오 로프트. 프런트 데스크는 음식 거리였지만 기대는 대환영 또는 서비스. 단순한 지붕에 머리의 저렴한 호텔. 좋은 가치."
1,"저는 가격비교사이트에서 가장 저렴한 가격에 올라온걸로 예약을 했는데, 취소해달라고 왔네요. 그가격에는 안된다면서요. 그러면서 부x닷x 잘못이라고 하시면서 도리어 저에게 성을 내시네요. 네이버나 다른 인터넷에서 찾아봐도 비슷한 가격인데, 만원이상 비싸게 말씀하시며 취소해라. 예약사이트하고 얘기해라 라는데, 근처도 가기싫습니다. 고객은 어디까지나 예약사이트를 통해 정보를 확인했는데 호텔 주인이라는 분이 왜 저에게 화를 내시죠? 상황만 잘 설명하시면 이해될껄. 가는말이 고아야 오는말도 고운겁니다."
5,"Hemos pasado tres días fantásticos. El personal del hotel es muy amable. La habitación amplia, todo muy limpio. Los jardines y piscinas geniales. Muchas tumbonas. La luminosidad del hotel por dentro y esa vegetación lo hacen todavía más encantador. Si eres de comer y beber, tienes todo el día para reponer fuerzas después de los baños. Nada más cruzar la cancela trasera del hotel está la playa, con un servicio de tumbonas y sombrillas gratuitas del hotel. Todo para pasar unos días inolvidables."
4,전날 다른 카라반에서 침대가 불편하고 히터 켜지고 꺼지는 소리가 너무 시끄러워서 못잤어요. 그래서 걱정했는데 여기 카라반이 커서 침실과 거실 사이에 있는 문을 닫으면 첨 아늑했어요. 침실에는 양키캔들등이 있어서 등밝기는 조절이 가능했고 제일 좋았던 것은 온수매트가 침대에 깔려 있어서 정말 따뜻하게 푹 잘 수 있었어요. 다른 일행은 텔레비전 보고 싶어 했는데 부엌쪽에 텔레비전이 있어서 각자 하고 싶은 거 할 수 있어서 좋았습니다. 샤워실은 작지만 온수가 잘 나왔고 부엌도 넓고 좋았어요. 후기가 나빠 걱정했는데 괜찮았어요. 
1,"여행을 좋아하고, 출장도 많아서 국내 및 해외 다양한 숙박시설에 숙박예약 및 숙박경험이 많은데,  항상 업무가 바빠서 후기를 잘 못 남기는 편이었는데.....이번에 내 생에 최악의 경험을 하여, 다른 여행자들을 위해서라도 후기를 남기니 꼭 참고하세요. (첫날과 특히, 둘째날 각각 어이없는 경험을 하였네요...이곳 절대 이용 안하시기를.....) 예약사이트에 캐러반 A 및 캐러반 B로 구별되어 예약하도록 되어 있고, 사진상, 내부구조상 주방이 일자로 짧은 구조(A형) 및 주방이 디귿자(U자)형으로 넓은 구조(B형)이 있어, 요리좋아하는 아내와 상의하여  ""캐러반 B""로 예약하였습니다. (아마도, 이것 없었으면, 다른 숙소로 예약했었을 것입니다.) 낮일정 마치고 저녁7시30분경 숙소로 가서 체크인을 하고 안내해준 캐러반 안에 들어가 보니, 예약한 B형이 아니고, 주방이 아주 좁은 A형이어서, 예약한 방과 다르다 했더니, 여사장인듯한 아주머니가 말하기를 ""예약한 대로 방을 주는 것이 아니고, 우리가 정해주는 대로 받는 것이다"" 라며 가르치듯 말씀하시기에, 예약사이트를 보여주며, 우리가 예약한 ""캐러반 B""는 사진상 분명히 주방이 U자형인데, 이방은 일자형으로 짧아서 우리가 지금 장 봐온 요리를 할수가 없다 하니, ""사이트에는 딸이 사진을 올려놓아서 나는 모른다. 다른 사람들은 그동안 불만 없었는데, 왜 이렇게 까다롭게 구느냐"" 하더군요. 이런 실랑이를 하고 있다가...아내도 서운해 하고...장봐온 해산물은 어차피 요리못하게 되었고..기분이 너무 나빠, ""시간이 늦었으니 오늘은 그냥 자고,내일은"
1,"성수기 때 42평 복층에 묵었지만.. 우선 청소도 제대로 되어 있지 않은상태에서 입실시키고, 실외 수영장 역시 그리 깨끗하지 않습니다. 더불어 조식 시 나온 빵은 오래된듯한 느낌을 받았습니다. 말은 리조트인테 시설 역시 그리 좋지 않는 모텔보다 못한 시설입니다. 그리고 주차장 역시 협소하여 주차시 문제가 많이 있습니다. 손님한테 물어보지않고 숙박 키 및 자동차 키를 마치 강제로 줘야하는듯한 느낌이 들어 많이 기분이 상했네요. 이제껏 제주도를 몇번 가봤지만 이 모텔보다 못한 숙소때문에 다시는 가고 싶지 않는다는 생각하게 되었습니다."
4,"6월의 마지막을 보내며 가족과의 힐링여행~~ 네번 제주여행에서 처음으로 자유와 여유로운 여행을 다녀올 수 있어 힐링이라는 것을 느끼게 되어 흐뭇한 여행이였다. 비가 오는 덕분에 계획된 곳을 모두 돌아 보지는 못했지만~~ 무엇 보다 오픈한지 얼마 되지 않은 ""물뜰에 쉼팡""  펜션의 2박은 아이에게나 우리 부부에게 즐거움을 안겨주어 감사하다. 예정했던 '에코랜드'에서의 범퍼보트를 날싸관계로 운영하지 않아 아쉬웠는데 펜션 수영장에서  수상자전거와 투명 카약을 할 수 있어 비용 절감의 효과를 누리게 되어 감사~~ 초등아이를 동반한 가족여행이라면 꼭 제주 항공 우주 박물관을 가시길 추천함."
1,"장점: 저렴한 가격, 넓은 방, 친절한 자연의 단점:   - 침대 시트, 이불과 베개는 강한 곰팡이 냄새가 나  - 모기 등 벌레가 너무 많은, 거미, 싶다면, 등으로 다양한 크기의 거대한 작지. 우리는, 나와 내 아내는, 방을 세 번 하는 버그 때문에 너무 많은 분이 단지 내 방에 들어가자. 하지만 네 번째 방에 벌레 등이 다. 아무것도 할 수 있는 호스텔이 있어.   - 매니저가 너무 바빠서 처리 문제는 듯. 예, 등 많은 문제들이 잘못 - 예약."
4,"이 호스텔은 깨끗하고 좋습니다. 다시 즐길 수 있는 뷰를 즐길 수 있는 호스텔 입니다. 적당한 사람들을 위한 별도의 개인 정보 보호는 휴가 중. 우리가 머무는 동안에, 우리는 방을 구할 수 있는 벽에서 벽 등반 은 우리 방, 저는 cooool 있습니다!   머물고 즐길 수 있는 지. 직원들은 매우 친절하고 도움이 되었습니다. 열심히 하였고 예하 투어를 위해서 갈 수 있는 방법에 대한 도움말. 그는 버스 정류장을 기꺼이 보냈습니다. 정말 치료 해 손님이 준비되어 있습니다. 제주 에 다시 가게 된다면. 저는 이 호텔을 두 번 다시 생각 하지 않습니다. 저렴한 가격에 좋은 곳이기 때문입니다 라고 말하고 싶어요. 8 표 중 10. :)    - 그리고 말레이시아-"
1,"정말 저렴한 가격에 이 호텔을 예약 하는 다른 여행 사이트에서 7/10 에 위치합니다. Active 여행자, 아주 넓은 방이 있는 유일한 장점이라면 주인은 매우 협조적이고, 할 수 있다 단점: 1. (택시를 타고 45분) 시내에서 너무 멀리 떨어져 있을 때 가 밤에 시내를 돌아다니지 않을 수 없어 나도 구매 (참나! , 너무 멀리 떨어져 있는 버스 정류장에서 2 . (주인은 우리에게 필요한 드라이브에 있는 버스 정류장에서 택시를 타고 시내에 가 비용을 20 k! , 택시 기사들이 호텔을 3. 찾을 수 없는 탐색 (필요한 호출하고 소유자 방향) 이 한 의사 교환이 하기에 영어를 이해하고 매우 diffucult.   4. 나으실 수 있는 유일한 세입자 하는 불편한 호텔, 이웃 이나 소주를 마시는 주인이 훨씬 냄새가 나 ㅆ다.   저는 오히려 더 높은 가격 대비 그냥 작은 방에 있는 트레이드 호텔은 안전하다는 느낌이 있다."
5,"버스 역에서 길을 건너 geoumun 오름 (단면을 볼 수 있는 버스 정류장에서) 길을 건넌 후, (있다면 무거운 짐이 추천하지 않는 것, 하고 싶지 않다면) 그냥 걸어갈 수 있는 약 2 km マイクロ. 이 호텔은 큰 오렌지 왼쪽 벽. 때입니다. 주인은 영어를 잘 하지 못했지만 친절하고 매우 도움이 되었고, 그는 그가 우리의 기본적인 요구는 할 수 있도록 GS25, 패스트 푸드 등이 있다. 이 곳의 모든 것을 최고의: 더 나은 서비스와 시설을 하지 않을 것을 내야 하는 기숙사 방을 볼 수 있는 싱글 침대 200k idr 의 2층 침대, 싱글 침대가 있는 방에서 4 편안했어요. 반면에 친구와 저는 점유 공간 (그냥 우리 두 딸 들). 필요한 모든 것을 얻을 수 있는 방에, 평면 tv, 개인 욕실, 미니 냉장고, 헤어 드라이기... 저는 정말 행복한, 이 평화롭고 좋은 분위기... 6월 7월에 오는 것이 호텔 근처에서 하이킹이나 mt 거문도 oerum. (미리 예약하면). 또 다른 가장 좋은 점은, 버스 정류장이 바로 앞에 버스가 하루에 몇 번 있긴 하지만. 또한 저는 그 분 2사람이 와서 제안 그룹, 친구들과 함께 더욱 즐거운 시간이 와서, 이 곳도 있을 것이라고 생각합니다. "
1,"Very bad hotel and bad service,normally check in time is 15:00,but hotel have vacancy room ,they will tell you must be waiting for room until 16:01 ,although 15:59,u must be waiting for one min. I won’t come again ,very stupid hotel . No one is recommended anyone stay here  非常非常烂的服务，所有的网站下午15:00办理入住，到达酒店告知必须16:00，少一分钟都不让办理，态度恶劣，再也不会来了，垃圾酒店，垃圾服务，不推荐任何人住在这里。"
5,Hotel meraviglioso ottima posizione personale ci anno lasciato la camera sino alle 17 gratuitamente e la nostra camera era bellissima con idromassaggio poltrona massaggi e pigiama e altri acessori pulitissima comodissima spazziosa favolosa
3,"이곳에서 3박을 머물렀습니다. 이 투어를 예약으로, 예약할 수 있지 않나. 체크인, 두 명 당 한 번에 하나의 키만 할당된 공유할 수 있습니다. 변경다른 사용자가 이 허용되지 않았다! 입구에서 방으로, 얼마나 비좁은 첫인상이 었습니다. 바닥 난방이 좋은 것이었습니다. 이 갖춰져 있었다, 헤어 드라이어, 냉장고, 전기가 충분하지 않고 모두 사용할 수 있습니다. 전선이 엉망이고, 어디서나. 아침 식사는 최악. 차나 커피도 없습니다. 물론, 이 수건, 가지고 있는! 그들은 오직 손 닦는 수건, 목욕 수건 제공할 수 없습니다."
2,The service is very worst and the sever's attitude is vary bad!!!! The room is old.The breakfast is extreme bad.
2," 사진보다는 내부가 좀 낡은 편이에요. 입구에 당나귀, 토끼, 개, 닭이 있어서 동물 좋아하시는 분은 좋을 거 같아요. 화장실에 욕조가 있는데 온수 제한이 있어서 공용사워실에서 사워하는 게 편할 거라고 이야기는 들었는데 밤에 가려니 어디 있는지 잘 보이지가 않았어요. ㅜㅜ 다른 건 그래도 다 괜찮은데 내부가 낡아서 오래된 나무 냄새나는 거랑 침대가 아주 딱딱해요...ㅜㅜ 잠을 잘 잘 수 있을지 모르겠어요. 매트릭스가 거의 안 느껴진다고 보심 돼요..ㅜㅜ"
1,"Dirty environment, bad feeling, facility not complete - not provide bath towel, unable to communicate with the staff over the counter, receptionist cannot understand what we want. They are not friendly ask well."
1,"이 호텔은 상대적으로 새로운 곳입니다. 130 세의 밤 3 시부 터 밤에 한 가족 룸에서 밤에 세부 사항이 실망 스럽습니다. 체크인 할 때 목욕 수건이 없었기 때문에 프런트에서 수거해야했습니다. 수건은 오래되고 힘들었습니다. 그들은 컵과 주전자를 가지고 있었지만 티백이나 커피는 제공하지 않았습니다. 최악의 부분은 침대 시트에 곰팡내 나 습한 냄새가 있었기 때문에 마지막 체크 아웃 후에 세탁되었는지 궁금했습니다.  체크 아웃에서 나는 모든 것이 ok인지 물었다. 나는 그 여성에게 냄새 나는 침대 시트에 대해 이야기했다. 그녀는 ""미안하다.""라고 대답했다."
1,방에 들어가자마자 냄새가 났습니다. 침구를 바꿨는데도 불쾌했습니다. 침대 시트를 들어보니 곰팡이가 엄청났습니다. 그래서 두개 있는 침대중 하나를 포기할 수 밖에 없었습니다.  이런곳에서 외국인이 잠을 잔다면 국가적 망신이라고 생각합니다. 들어가자마자 다른방을 알아보았지만 주말이어서 방이 없었습니다. 있었다면 돈을 포기하고 다른 숙박업체에서 잤을것입니다 씻으려고 나오는 물조차도 느낌이 좋지 않은것 같았습니다. 꼭...다른 곳을 가세요.
4,제주 시내에 있는 호텔이었습니다 주차장은 조금 떨어져 있지만 이용하기 문제는 없었구요 시설이 조금 낙후되었지만 저렴한 가격에 저희는 문제 없이 하루밤 잘 묵었습니다
1,"내 인생 최악의 호텔. 호텔이라는 말 조차도 아깝다. 우리 일행 중 한명은 들어가서 5분도 지나지 않아 피부에 이상증상(가려움과 붉은 반점 동반)호소. 내가 묵은 객실에 비치된 요 3세트 모두에 정체모를 다양한 크기의 얼룩들이 빠짐없이 있었다. 돈 내고 간다면 말리고 싶은 호텔. 숙박을 포기하고, 다른 호텔로 옮기려고 나오는 길에 초등학생이 있는 가족을 만났는데, 초등학생 3`4학년 정도 되어보이는 아이가 ""엄마, 여기 무서워요"" 라고 말함.. 격하게 공감. 어른인 나도 너무 무섭고 더럽고 싫었음."
1,너무 낡았어요 자다가 유리가 떨어지는 공포 체험 .... 침대 위치가 조금 애매했으면 응급실 갈뻔 했어요
