LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_POPLTN_STDIZ_FCLTY_SCORE
체육,전문스포츠시설,전라남도 고흥군,55.04778
체육,전문스포츠시설,전라남도 보성군,35.41739
체육,전문스포츠시설,전라남도 화순군,10.98399
체육,전문스포츠시설,전라남도 장흥군,0
체육,전문스포츠시설,전라남도 강진군,41.06889
체육,전문스포츠시설,전라남도 해남군,20.69758
체육,전문스포츠시설,전라남도 영암군,39.0078
체육,전문스포츠시설,전라남도 무안군,15.03777
체육,전문스포츠시설,전라남도 함평군,100
체육,전문스포츠시설,전라남도 영광군,0
체육,전문스포츠시설,전라남도 장성군,15.78991
체육,전문스포츠시설,전라남도 완도군,71.56662
체육,전문스포츠시설,전라남도 진도군,0
체육,전문스포츠시설,전라남도 신안군,53.98631
체육,전문스포츠시설,경상북도 포항시,16.4608
체육,전문스포츠시설,경상북도 경주시,16.37625
체육,전문스포츠시설,경상북도 김천시,19.55934
체육,전문스포츠시설,경상북도 안동시,8.81277
체육,전문스포츠시설,경상북도 구미시,11.68533
체육,전문스포츠시설,경상북도 영주시,20.28619
체육,전문스포츠시설,경상북도 영천시,26.95755
체육,전문스포츠시설,경상북도 상주시,7.18466
체육,전문스포츠시설,경상북도 문경시,9.68086
체육,전문스포츠시설,경상북도 경산시,5.08934
체육,전문스포츠시설,경상북도 군위군,0
체육,전문스포츠시설,경상북도 의성군,13.57493
체육,전문스포츠시설,경상북도 청송군,0
체육,전문스포츠시설,경상북도 영양군,42.52099
체육,전문스포츠시설,경상북도 영덕군,98.30754
체육,전문스포츠시설,경상북도 청도군,16.3712
체육,전문스포츠시설,경상북도 고령군,0
체육,전문스포츠시설,경상북도 성주군,16.00506
체육,전문스포츠시설,경상북도 칠곡군,0
체육,전문스포츠시설,경상북도 예천군,24.43803
체육,전문스포츠시설,경상북도 봉화군,0
체육,전문스포츠시설,경상북도 울진군,0
체육,전문스포츠시설,경상북도 울릉군,0
체육,전문스포츠시설,경상남도 창원시,17.34046
체육,전문스포츠시설,경상남도 진주시,17.83526
체육,전문스포츠시설,경상남도 통영시,22.21277
체육,전문스포츠시설,경상남도 사천시,24.91643
체육,전문스포츠시설,경상남도 김해시,15.27717
체육,전문스포츠시설,경상남도 밀양시,13.23564
체육,전문스포츠시설,경상남도 거제시,25.90801
체육,전문스포츠시설,경상남도 양산시,1.92563
체육,전문스포츠시설,경상남도 의령군,100
체육,전문스포츠시설,경상남도 함안군,55.42756
체육,전문스포츠시설,경상남도 창녕군,46.6848
체육,전문스포츠시설,경상남도 고성군,40.51328
체육,전문스포츠시설,경상남도 남해군,100
체육,전문스포츠시설,경상남도 하동군,0
체육,전문스포츠시설,경상남도 산청군,0
체육,전문스포츠시설,경상남도 함양군,18.06702
체육,전문스포츠시설,경상남도 거창군,22.56351
체육,전문스포츠시설,경상남도 합천군,48.49826
체육,전문스포츠시설,제주특별자치도 제주시,12.4272
체육,전문스포츠시설,제주특별자치도 서귀포시,25.80992
체육,학교/교육기관,서울특별시 종로구,42.27161
체육,학교/교육기관,서울특별시 중구,33.16487
체육,학교/교육기관,서울특별시 용산구,18.43995
체육,학교/교육기관,서울특별시 성동구,20.83588
체육,학교/교육기관,서울특별시 광진구,22.49717
체육,학교/교육기관,서울특별시 동대문구,19.43798
체육,학교/교육기관,서울특별시 중랑구,14.4659
체육,학교/교육기관,서울특별시 성북구,23.71575
체육,학교/교육기관,서울특별시 강북구,11.56089
체육,학교/교육기관,서울특별시 도봉구,16.39658
체육,학교/교육기관,서울특별시 노원구,21.6678
체육,학교/교육기관,서울특별시 은평구,14.39778
체육,학교/교육기관,서울특별시 서대문구,19.9537
체육,학교/교육기관,서울특별시 마포구,18.05546
체육,학교/교육기관,서울특별시 양천구,15.30717
체육,학교/교육기관,서울특별시 강서구,17.23142
체육,학교/교육기관,서울특별시 구로구,18.35343
체육,학교/교육기관,서울특별시 금천구,15.51849
체육,학교/교육기관,서울특별시 영등포구,17.57011
체육,학교/교육기관,서울특별시 동작구,17.16172
체육,학교/교육기관,서울특별시 관악구,14.48196
체육,학교/교육기관,서울특별시 서초구,21.41687
체육,학교/교육기관,서울특별시 강남구,19.73949
체육,학교/교육기관,서울특별시 송파구,15.8791
체육,학교/교육기관,서울특별시 강동구,15.48222
체육,학교/교육기관,부산광역시 중구,25.79948
체육,학교/교육기관,부산광역시 서구,26.50602
체육,학교/교육기관,부산광역시 동구,19.00038
체육,학교/교육기관,부산광역시 영도구,31.60476
체육,학교/교육기관,부산광역시 부산진구,25.00426
체육,학교/교육기관,부산광역시 동래구,24.25842
체육,학교/교육기관,부산광역시 남구,26.71241
체육,학교/교육기관,부산광역시 북구,22.4911
체육,학교/교육기관,부산광역시 해운대구,20.76843
체육,학교/교육기관,부산광역시 사하구,27.28979
체육,학교/교육기관,부산광역시 금정구,28.57523
체육,학교/교육기관,부산광역시 강서구,34.03169
체육,학교/교육기관,부산광역시 연제구,18.05346
체육,학교/교육기관,부산광역시 수영구,17.57644
체육,학교/교육기관,부산광역시 사상구,27.74983
체육,학교/교육기관,부산광역시 기장군,26.81619
체육,학교/교육기관,대구광역시 중구,40.10278
체육,학교/교육기관,대구광역시 동구,25.89507
체육,학교/교육기관,대구광역시 서구,25.84086
체육,학교/교육기관,대구광역시 남구,24.78862
체육,학교/교육기관,대구광역시 북구,29.12498
체육,학교/교육기관,대구광역시 수성구,25.46012
체육,학교/교육기관,대구광역시 달서구,30.58823
체육,학교/교육기관,대구광역시 달성군,28.02076
체육,학교/교육기관,인천광역시 중구,30.97036
체육,학교/교육기관,인천광역시 동구,31.22774
체육,학교/교육기관,인천광역시 미추홀구,18.61434
체육,학교/교육기관,인천광역시 연수구,26.07893
체육,학교/교육기관,인천광역시 남동구,24.97126
체육,학교/교육기관,인천광역시 부평구,23.06735
체육,학교/교육기관,인천광역시 계양구,27.39342
체육,학교/교육기관,인천광역시 서구,23.59765
체육,학교/교육기관,인천광역시 강화군,0
체육,학교/교육기관,인천광역시 옹진군,45.22626
체육,학교/교육기관,광주광역시 동구,33.54404
체육,학교/교육기관,광주광역시 서구,32.76897
체육,학교/교육기관,광주광역시 남구,34.20197
체육,학교/교육기관,광주광역시 북구,35.25444
체육,학교/교육기관,광주광역시 광산구,37.214
체육,학교/교육기관,대전광역시 동구,29.17876
체육,학교/교육기관,대전광역시 중구,34.10152
체육,학교/교육기관,대전광역시 서구,31.01111
체육,학교/교육기관,대전광역시 유성구,39.18826
체육,학교/교육기관,대전광역시 대덕구,31.90465
체육,학교/교육기관,울산광역시 중구,26.85552
체육,학교/교육기관,울산광역시 남구,30.79574
체육,학교/교육기관,울산광역시 동구,27.00001
체육,학교/교육기관,울산광역시 북구,29.16667
체육,학교/교육기관,울산광역시 울주군,34.37897
체육,학교/교육기관,세종특별자치시 세종특별자치시,33.6437
체육,학교/교육기관,경기도 수원시,27.08232
체육,학교/교육기관,경기도 성남시,25.11749
체육,학교/교육기관,경기도 의정부시,24.1245
체육,학교/교육기관,경기도 안양시,23.86593
체육,학교/교육기관,경기도 부천시,17.70325
체육,학교/교육기관,경기도 광명시,21.17691
체육,학교/교육기관,경기도 평택시,26.99696
체육,학교/교육기관,경기도 동두천시,33.97197
체육,학교/교육기관,경기도 안산시,26.92265
체육,학교/교육기관,경기도 고양시,22.91182
체육,학교/교육기관,경기도 과천시,11.28856
체육,학교/교육기관,경기도 구리시,25.28733
체육,학교/교육기관,경기도 남양주시,22.29259
체육,학교/교육기관,경기도 오산시,31.16195
체육,학교/교육기관,경기도 시흥시,23.14797
체육,학교/교육기관,경기도 군포시,25.9618
체육,학교/교육기관,경기도 의왕시,22.48104
체육,학교/교육기관,경기도 하남시,18.52033
체육,학교/교육기관,경기도 용인시,25.32421
체육,학교/교육기관,경기도 파주시,2.4533
체육,학교/교육기관,경기도 이천시,30.16532
체육,학교/교육기관,경기도 안성시,33.18952
체육,학교/교육기관,경기도 김포시,17.25891
체육,학교/교육기관,경기도 화성시,26.58058
체육,학교/교육기관,경기도 광주시,17.04116
체육,학교/교육기관,경기도 양주시,28.43518
체육,학교/교육기관,경기도 포천시,37.49483
체육,학교/교육기관,경기도 여주시,34.60145
체육,학교/교육기관,경기도 연천군,11.51527
체육,학교/교육기관,경기도 가평군,37.16083
체육,학교/교육기관,경기도 양평군,33.55622
체육,학교/교육기관,강원도 춘천시,37.66571
체육,학교/교육기관,강원도 원주시,36.91891
체육,학교/교육기관,강원도 강릉시,42.81067
체육,학교/교육기관,강원도 동해시,39.438
체육,학교/교육기관,강원도 태백시,60.88989
체육,학교/교육기관,강원도 속초시,28.88796
체육,학교/교육기관,강원도 삼척시,63.05068
체육,학교/교육기관,강원도 홍천군,61.44617
체육,학교/교육기관,강원도 횡성군,73.31081
체육,학교/교육기관,강원도 영월군,78.90472
체육,학교/교육기관,강원도 평창군,71.17746
체육,학교/교육기관,강원도 정선군,75.26483
체육,학교/교육기관,강원도 철원군,3.77772
체육,학교/교육기관,강원도 화천군,66.84485
체육,학교/교육기관,강원도 양구군,64.19756
체육,학교/교육기관,강원도 인제군,77.09952
체육,학교/교육기관,강원도 고성군,35.7318
체육,학교/교육기관,강원도 양양군,72.59088
체육,학교/교육기관,충청북도 청주시,33.34227
체육,학교/교육기관,충청북도 충주시,43.34083
체육,학교/교육기관,충청북도 제천시,39.29088
체육,학교/교육기관,충청북도 보은군,72.64884
체육,학교/교육기관,충청북도 옥천군,46.48293
체육,학교/교육기관,충청북도 영동군,58.98839
체육,학교/교육기관,충청북도 증평군,31.114
체육,학교/교육기관,충청북도 진천군,34.11651
체육,학교/교육기관,충청북도 괴산군,54.24418
체육,학교/교육기관,충청북도 음성군,47.81148
체육,학교/교육기관,충청북도 단양군,72.87035
체육,학교/교육기관,충청남도 천안시,32.28311
체육,학교/교육기관,충청남도 공주시,67.55618
체육,학교/교육기관,충청남도 보령시,60.40254
체육,학교/교육기관,충청남도 아산시,33.25987
체육,학교/교육기관,충청남도 서산시,42.35628
체육,학교/교육기관,충청남도 논산시,63.88635
체육,학교/교육기관,충청남도 계룡시,32.40407
체육,학교/교육기관,충청남도 당진시,39.40248
체육,학교/교육기관,충청남도 금산군,74.14893
체육,학교/교육기관,충청남도 부여군,73.36227
체육,학교/교육기관,충청남도 서천군,71.11541
체육,학교/교육기관,충청남도 청양군,79.73995
체육,학교/교육기관,충청남도 홍성군,50.7133
체육,학교/교육기관,충청남도 예산군,57.97581
