LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_ARBY_STDIZ_FCLTY_SCORE
체육,전문스포츠시설,대구광역시 달서구,26.03353
체육,전문스포츠시설,대구광역시 달성군,0
체육,전문스포츠시설,인천광역시 중구,5.74549
체육,전문스포츠시설,인천광역시 동구,0
체육,전문스포츠시설,인천광역시 미추홀구,81.68442
체육,전문스포츠시설,인천광역시 연수구,49.8271
체육,전문스포츠시설,인천광역시 남동구,29.55342
체육,전문스포츠시설,인천광역시 부평구,50.73564
체육,전문스포츠시설,인천광역시 계양구,44.54619
체육,전문스포츠시설,인천광역시 서구,9.25795
체육,전문스포츠시설,인천광역시 강화군,0.98825
체육,전문스포츠시설,인천광역시 옹진군,0
체육,전문스포츠시설,광주광역시 동구,8.22919
체육,전문스포츠시설,광주광역시 서구,59.48369
체육,전문스포츠시설,광주광역시 남구,6.65379
체육,전문스포츠시설,광주광역시 북구,20.24509
체육,전문스포츠시설,광주광역시 광산구,10.92943
체육,전문스포츠시설,대전광역시 동구,0
체육,전문스포츠시설,대전광역시 중구,13.25984
체육,전문스포츠시설,대전광역시 서구,21.14773
체육,전문스포츠시설,대전광역시 유성구,20.54158
체육,전문스포츠시설,대전광역시 대덕구,0
체육,전문스포츠시설,울산광역시 중구,10.9491
체육,전문스포츠시설,울산광역시 남구,33.47564
체육,전문스포츠시설,울산광역시 동구,0
체육,전문스포츠시설,울산광역시 북구,10.25629
체육,전문스포츠시설,울산광역시 울주군,1.44355
체육,전문스포츠시설,세종특별자치시 세종특별자치시,3.48734
체육,전문스포츠시설,경기도 수원시,7.71651
체육,전문스포츠시설,경기도 성남시,22.84873
체육,전문스포츠시설,경기도 의정부시,56.59423
체육,전문스포츠시설,경기도 안양시,42.15547
체육,전문스포츠시설,경기도 부천시,5.64954
체육,전문스포츠시설,경기도 광명시,36.56858
체육,전문스포츠시설,경기도 평택시,100
체육,전문스포츠시설,경기도 동두천시,2.93445
체육,전문스포츠시설,경기도 안산시,16.81667
체육,전문스포츠시설,경기도 고양시,55.13727
체육,전문스포츠시설,경기도 과천시,22.77724
체육,전문스포츠시설,경기도 구리시,5.72292
체육,전문스포츠시설,경기도 남양주시,36.85055
체육,전문스포츠시설,경기도 오산시,3.00477
체육,전문스포츠시설,경기도 시흥시,30.93761
체육,전문스포츠시설,경기도 군포시,2.19974
체육,전문스포츠시설,경기도 의왕시,27.75747
체육,전문스포츠시설,경기도 하남시,6.54029
체육,전문스포츠시설,경기도 용인시,3.23909
체육,전문스포츠시설,경기도 파주시,0
체육,전문스포츠시설,경기도 이천시,1.16742
체육,전문스포츠시설,경기도 안성시,56.9471
체육,전문스포츠시설,경기도 김포시,2.73782
체육,전문스포츠시설,경기도 화성시,100
체육,전문스포츠시설,경기도 광주시,39.78653
체육,전문스포츠시설,경기도 양주시,5.27253
체육,전문스포츠시설,경기도 포천시,5.96608
체육,전문스포츠시설,경기도 여주시,10.58029
체육,전문스포츠시설,경기도 연천군,0.49104
체육,전문스포츠시설,경기도 가평군,26.16901
체육,전문스포츠시설,경기도 양평군,5.16693
체육,전문스포츠시설,강원도 춘천시,3.9985
체육,전문스포츠시설,강원도 원주시,4.20881
체육,전문스포츠시설,강원도 강릉시,2.71349
체육,전문스포츠시설,강원도 동해시,4.09568
체육,전문스포츠시설,강원도 태백시,2.67441
체육,전문스포츠시설,강원도 속초시,7.32626
체육,전문스포츠시설,강원도 삼척시,1.02158
체육,전문스포츠시설,강원도 홍천군,0.44599
체육,전문스포츠시설,강원도 횡성군,0
체육,전문스포츠시설,강원도 영월군,0.35989
체육,전문스포츠시설,강원도 평창군,1.66337
체육,전문스포츠시설,강원도 정선군,0.66542
체육,전문스포츠시설,강원도 철원군,0
체육,전문스포츠시설,강원도 화천군,0.44646
체육,전문스포츠시설,강원도 양구군,1.83955
체육,전문스포츠시설,강원도 인제군,0
체육,전문스포츠시설,강원도 고성군,0.6135
체육,전문스포츠시설,강원도 양양군,0
체육,전문스포츠시설,충청북도 청주시,5.30206
체육,전문스포츠시설,충청북도 충주시,2.07833
체육,전문스포츠시설,충청북도 제천시,1.38865
체육,전문스포츠시설,충청북도 보은군,0.48026
체육,전문스포츠시설,충청북도 옥천군,3.02223
체육,전문스포츠시설,충청북도 영동군,1.56506
체육,전문스포츠시설,충청북도 증평군,0
체육,전문스포츠시설,충청북도 진천군,4.95915
체육,전문스포츠시설,충청북도 괴산군,1.99078
체육,전문스포츠시설,충청북도 음성군,0.43151
체육,전문스포츠시설,충청북도 단양군,0.82514
체육,전문스포츠시설,충청남도 천안시,1.91398
체육,전문스포츠시설,충청남도 공주시,0.46954
체육,전문스포츠시설,충청남도 보령시,2.02382
체육,전문스포츠시설,충청남도 아산시,2.24455
체육,전문스포츠시설,충청남도 서산시,0
체육,전문스포츠시설,충청남도 논산시,0
체육,전문스포츠시설,충청남도 계룡시,0
체육,전문스포츠시설,충청남도 당진시,2.86061
체육,전문스포츠시설,충청남도 금산군,0
체육,전문스포츠시설,충청남도 부여군,0
체육,전문스포츠시설,충청남도 서천군,2.21369
체육,전문스포츠시설,충청남도 청양군,0.84609
체육,전문스포츠시설,충청남도 홍성군,1.8292
체육,전문스포츠시설,충청남도 예산군,0.74837
체육,전문스포츠시설,충청남도 태안군,0
체육,전문스포츠시설,전라북도 전주시,19.7114
체육,전문스포츠시설,전라북도 군산시,3.55506
체육,전문스포츠시설,전라북도 익산시,3.20216
체육,전문스포츠시설,전라북도 정읍시,1.75725
체육,전문스포츠시설,전라북도 남원시,1.07813
체육,전문스포츠시설,전라북도 김제시,1.48916
체육,전문스포츠시설,전라북도 완주군,0.4941
체육,전문스포츠시설,전라북도 진안군,0
체육,전문스포츠시설,전라북도 무주군,0
체육,전문스포츠시설,전라북도 장수군,1.52091
체육,전문스포츠시설,전라북도 임실군,0.67987
체육,전문스포츠시설,전라북도 순창군,3.27466
체육,전문스포츠시설,전라북도 고창군,2.00306
체육,전문스포츠시설,전라북도 부안군,0
체육,전문스포츠시설,전라남도 목포시,7.21512
체육,전문스포츠시설,전라남도 여수시,3.16533
체육,전문스포츠시설,전라남도 순천시,0.86706
체육,전문스포츠시설,전라남도 나주시,1.33372
체육,전문스포츠시설,전라남도 광양시,3.26187
체육,전문스포츠시설,전라남도 담양군,3.56758
체육,전문스포츠시설,전라남도 곡성군,0
체육,전문스포츠시설,전라남도 구례군,0.91578
체육,전문스포츠시설,전라남도 고흥군,1.67593
체육,전문스포츠시설,전라남도 보성군,1.09107
체육,전문스포츠시설,전라남도 화순군,0.51575
체육,전문스포츠시설,전라남도 장흥군,0
체육,전문스포츠시설,전라남도 강진군,1.44104
체육,전문스포츠시설,전라남도 해남군,0.77646
체육,전문스포츠시설,전라남도 영암군,1.93
체육,전문스포츠시설,전라남도 무안군,1.67293
체육,전문스포츠시설,전라남도 함평군,6.66713
체육,전문스포츠시설,전라남도 영광군,0
체육,전문스포츠시설,전라남도 장성군,0.78255
체육,전문스포츠시설,전라남도 완도군,1.87903
체육,전문스포츠시설,전라남도 진도군,0
체육,전문스포츠시설,전라남도 신안군,1.08657
체육,전문스포츠시설,경상북도 포항시,3.97568
체육,전문스포츠시설,경상북도 경주시,1.83781
체육,전문스포츠시설,경상북도 김천시,1.60864
체육,전문스포츠시설,경상북도 안동시,0.53358
체육,전문스포츠시설,경상북도 구미시,4.61492
체육,전문스포츠시설,경상북도 영주시,1.82015
체육,전문스포츠시설,경상북도 영천시,1.76452
체육,전문스포츠시설,경상북도 상주시,0.32339
체육,전문스포츠시설,경상북도 문경시,0.44493
체육,전문스포츠시설,경상북도 경산시,1.9711
체육,전문스포츠시설,경상북도 군위군,0
체육,전문스포츠시설,경상북도 의성군,0.34514
체육,전문스포츠시설,경상북도 청송군,0
체육,전문스포츠시설,경상북도 영양군,0.49787
체육,전문스포츠시설,경상북도 영덕군,2.73513
체육,전문스포츠시설,경상북도 청도군,0.58262
체육,전문스포츠시설,경상북도 고령군,0
체육,전문스포츠시설,경상북도 성주군,0.65862
체육,전문스포츠시설,경상북도 칠곡군,0
체육,전문스포츠시설,경상북도 예천군,1.22842
체육,전문스포츠시설,경상북도 봉화군,0
체육,전문스포츠시설,경상북도 울진군,0
체육,전문스포츠시설,경상북도 울릉군,0
체육,전문스포츠시설,경상남도 창원시,10.883
체육,전문스포츠시설,경상남도 진주시,5.12363
체육,전문스포츠시설,경상남도 통영시,1.91255
체육,전문스포츠시설,경상남도 사천시,3.58743
체육,전문스포츠시설,경상남도 김해시,10.5104
체육,전문스포츠시설,경상남도 밀양시,1.0158
체육,전문스포츠시설,경상남도 거제시,8.81822
체육,전문스포츠시설,경상남도 양산시,0.83751
체육,전문스포츠시설,경상남도 의령군,3.35954
체육,전문스포츠시설,경상남도 함안군,4.86863
체육,전문스포츠시설,경상남도 창녕군,3.04496
체육,전문스포츠시설,경상남도 고성군,1.82462
체육,전문스포츠시설,경상남도 남해군,5.60237
체육,전문스포츠시설,경상남도 하동군,0
체육,전문스포츠시설,경상남도 산청군,0
체육,전문스포츠시설,경상남도 함양군,0.55978
체육,전문스포츠시설,경상남도 거창군,1.00931
체육,전문스포츠시설,경상남도 합천군,1.23796
체육,전문스포츠시설,제주특별자치도 제주시,3.31143
체육,전문스포츠시설,제주특별자치도 서귀포시,2.9973
체육,학교/교육기관,서울특별시 종로구,53.18199
체육,학교/교육기관,서울특별시 중구,88.31245
체육,학교/교육기관,서울특별시 용산구,45.44359
체육,학교/교육기관,서울특별시 성동구,83.59387
체육,학교/교육기관,서울특별시 광진구,100
체육,학교/교육기관,서울특별시 동대문구,100
체육,학교/교육기관,서울특별시 중랑구,79.07571
체육,학교/교육기관,서울특별시 성북구,96.84999
체육,학교/교육기관,서울특별시 강북구,40.43388
체육,학교/교육기관,서울특별시 도봉구,62.28303
체육,학교/교육기관,서울특별시 노원구,73.04384
체육,학교/교육기관,서울특별시 은평구,59.36744
체육,학교/교육기관,서울특별시 서대문구,83.7205
체육,학교/교육기관,서울특별시 마포구,68.33691
체육,학교/교육기관,서울특별시 양천구,99.9861
체육,학교/교육기관,서울특별시 강서구,59.30922
체육,학교/교육기관,서울특별시 구로구,88.99815
체육,학교/교육기관,서울특별시 금천구,70.59259
체육,학교/교육기관,서울특별시 영등포구,67.63825
체육,학교/교육기관,서울특별시 동작구,100
체육,학교/교육기관,서울특별시 관악구,62.64816
