CTGRY_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
VR테마파크,V BUSTERS,서울특별시 용산구 한강대로23길 55 아이파크몰 8층,11,11170,126.964607,37.529636,서울,,02-371-6793,2021-12-31
오락실,팡팡랜드,서울특별시 용산구 회나무로 3  1층 (이태원동  정신학원),11,11170,126.98733,37.538555,서울,,,2021-12-31
오락실,승리게임랜드,서울특별시 은평구 불광로 7  지층 (대조동),11,11380,126.927134,37.609457,서울,,,2021-12-31
볼링장,삼정볼링장,서울특별시 은평구 서오릉로 94,11,11380,126.92157,37.608866,서울,_,02-383-4555,2021-12-31
오락실,뿌잉샵,서울특별시 은평구 역말로 64  1층 우측호 (역촌동),11,11380,126.91749,37.6059,서울,,,2021-12-31
오락실,신화게임랜드,서울특별시 은평구 역말로 72 (역촌동),11,11380,126.918292,37.606079,서울,,,2021-12-31
오락실,은마게임장,서울특별시 은평구 연서로26길 7 (대조동 지층),11,11380,126.920374,37.617154,서울,,,2021-12-31
VR테마파크,CSI VR 방탈출 카페,서울특별시 은평구 연서로29길 11-9 2층,11,11380,126.918791,37.618545,서울,http://csigames.co.kr/,02-359-9195,2021-12-31
VR테마파크,레드VR 연신내점,서울특별시 은평구 연서로29길 4,11,11380,126.919865,37.618699,서울,,02-388-8809,2021-12-31
오락실,게임몬스터,서울특별시 은평구 연서로29길 8-10  1층 (갈현동),11,11380,126.919813,37.619131,서울,,,2021-12-31
오락실,짱구게임,서울특별시 은평구 연서로29길 8-8  인락빌딩 1층 101호 (갈현동),11,11380,126.919747,37.618986,서울,,,2021-12-31
오락실,짱게임장,서울특별시 은평구 연서로29길 8-8  인락빌딩 지하1층 (갈현동),11,11380,126.919747,37.618986,서울,,,2021-12-31
볼링장,코리아볼링센터,서울특별시 은평구 은평로 136 은경빌딩,11,11380,126.923042,37.600275,서울,_,02-356-1571,2021-12-31
오락실,탑오락실,서울특별시 은평구 은평로 59  2층 (신사동),11,11380,126.914511,37.598962,서울,,,2021-12-31
오락실,랜드마크,서울특별시 은평구 응암로21길 4  왼쪽호 (응암동),11,11380,126.91765,37.59408,서울,,,2021-12-31
볼링장,다우볼링센타,서울특별시 은평구 증산로 253 증산동볼링장,11,11380,126.905805,37.581005,서울,_,02-308-5874,2021-12-31
오락실,오거리 게임랜드,서울특별시 은평구 진흥로 105-6  니오빌딩 2층 (역촌동),11,11380,126.922195,37.606403,서울,,,2021-12-31
오락실,브릭스,서울특별시 은평구 통일로 1050  4층 (진관동),11,11380,126.950456,37.653637,서울,,,2021-12-31
오락실,놀랜드,서울특별시 은평구 통일로 1050  롯데몰 은평점 롯데마트은평점내 2층 (진관동),11,11380,126.950456,37.653637,서울,,,2021-12-31
볼링장,스핀볼링센터,서울특별시 은평구 통일로 842,11,11380,126.92213,37.618719,서울,_,02-387-1288,2021-12-31
오락실,게임파크빌리지,서울특별시 은평구 통일로 855-9  1층 (갈현동),11,11380,126.919896,37.618906,서울,,,2021-12-31
오락실,우리게임장,서울특별시 종로구 대명길 24 (명륜2가 (1층 2층)),11,11110,127.000252,37.58342,서울,,,2021-12-31
VR테마파크,BAD VR 대학로점,서울특별시 종로구 대명길 41,11,11110,126.999343,37.582827,서울,http://대학로못된vr.com/,010-4891-2330,2021-12-31
VR테마파크,EVR그라운드 대학로점,서울특별시 종로구 대명길 9 4층 이브이알그라운드,11,11110,127.000955,37.583381,서울,https://www.facebook.com/pg/EVRGROUND/posts/,02-741-5700,2021-12-31
오락실,익선동 콤콤오락실,서울특별시 종로구 돈화문로11다길 25 (익선동),11,11110,126.990391,37.573325,서울,,,2021-12-31
오락실,EXTREME MAX ONE,서울특별시 종로구 삼일대로19길 24 (관철동),11,11110,126.986206,37.569676,서울,,,2021-12-31
볼링장,볼링라운지 더프레임,서울특별시 종로구 새문안로3길 30 대우빌딩 지하1층,11,11110,126.973122,37.572906,서울,http://www.bowlinglounge.net/,02-6959-6577,2021-12-31
오락실,옥인상점,서울특별시 종로구 옥인길 28  1층 (옥인동),11,11110,126.967226,37.580937,서울,,,2021-12-31
오락실,이기자 게임랜드,서울특별시 종로구 종로 377-3  서림빌딩 지하1층 (숭인동),11,11110,127.019277,37.57447,서울,,,2021-12-31
볼링장,동아볼링센타,서울특별시 종로구 종로 413 동보빌딩,11,11110,127.022372,37.575865,서울,_,02-928-2343,2021-12-31
오락실,짱오락실,서울특별시 종로구 종로14길 5 (관철동 (1층)),11,11110,126.987031,37.569819,서울,,,2021-12-31
오락실,인노앙,서울특별시 종로구 종로66길 13  1층 (숭인동),11,11110,127.02202,37.57424,서울,,,2021-12-31
볼링장,비원 볼링센터,서울특별시 종로구 창덕궁1길 13 원서빌딩,11,11110,126.988422,37.57912,서울,http://www.b-onebowling.co.kr/,02-742-0707,2021-12-31
오락실,에피소드2게임,서울특별시 종로구 청계천로 73 (관철동),11,11110,126.985892,37.568665,서울,,,2021-12-31
볼링장,가인볼링장,서울특별시 중구 을지로 264,11,11140,127.007042,37.565754,서울,_,02-6262-4567,2021-12-31
오락실,우리게임랜드,서울특별시 중구 을지로16길 39  1층 (인현동1가),11,11140,126.993531,37.56463,서울,,,2021-12-31
VR테마파크,VR테마파크 일루션월드,서울특별시 중구 장충단로 247 굿모닝시티 4층,11,11140,127.007389,37.566874,서울,"https://illusionworld.modoo.at/, https://blog.naver.com/vr7391, https://www.instagram.com/vrillusionworld/https://www.facebook.com/vrillusionworld",02-2279-7391,2021-12-31
VR테마파크,판다VR 동대문,서울특별시 중구 장충단로 253,11,11140,127.008106,37.567493,서울,,,2021-12-31
볼링장,MONKEY볼링센터,서울특별시 중구 장충단로 253 헬로우APM,11,11140,127.008106,37.567493,서울,_,02-6388-3456,2021-12-31
오락실,GAME ZONE,서울특별시 중구 장충단로13길 20  현대시티타워 (을지로6가),11,11140,127.007649,37.568669,서울,,,2021-12-31
볼링장,볼링볼링,서울특별시 중구 청계천로 400 롯데캐슬베네치아 메가몰동 지하1층,11,11140,127.021305,37.570883,서울,_,02-3298-6606,2021-12-31
볼링장,코끼리볼링장,서울특별시 중구 퇴계로 166 흥국빌딩,11,11140,126.990174,37.560898,서울,http://www.heungkukleisure.com/main/main.asp,02-2268-6073~5,2021-12-31
오락실,게임월드,서울특별시 중구 퇴계로 421 (황학동),11,11140,127.018348,37.565902,서울,,,2021-12-31
오락실,게임월드Ⅱ,서울특별시 중구 퇴계로 433  2층 (황학동),11,11140,127.019821,37.565843,서울,,,2021-12-31
오락실,게임파크 2,서울특별시 중구 퇴계로 433 (황학동),11,11140,127.019821,37.565843,서울,,,2021-12-31
볼링장,엘씨아이볼링장,서울특별시 중구 퇴계로18길 14 프라자빌딩,11,11140,126.985079,37.560188,서울,_,02-771-2345,2021-12-31
오락실,일번지게임랜드,서울특별시 중랑구 망우로 426  2층 2호 (망우동  예원교회),11,11260,127.099445,37.59941,서울,,,2021-12-31
오락실,놀이터,서울특별시 중랑구 망우로30길 8  106호 (상봉동),11,11260,127.074307,37.592782,서울,,,2021-12-31
오락실,못된강아지,서울특별시 중랑구 망우로32길 37  1층 112호 (면목동  동부시장(세일종합상가)),11,11260,127.077168,37.59221,서울,,,2021-12-31
오락실,드래곤,서울특별시 중랑구 면목로44다길 26  무진빌딩 1층 (면목동),11,11260,127.091127,37.582163,서울,,,2021-12-31
오락실,노리터,서울특별시 중랑구 면목로45길 8 (면목동  지상1층),11,11260,127.088108,37.581834,서울,,,2021-12-31
오락실,노리터,서울특별시 중랑구 면목로48길 9  1층 (면목동),11,11260,127.089201,37.582311,서울,,,2021-12-31
오락실,대광게임장,서울특별시 중랑구 사가정로 325 (면목동  지상1층),11,11260,127.080741,37.581551,서울,,,2021-12-31
오락실,비트연구소 청소년게임장,서울특별시 중랑구 상봉중앙로1길 20  1층 (상봉동),11,11260,127.087535,37.599138,서울,,,2021-12-31
오락실,용게임랜드,서울특별시 중랑구 용마산로 307 (면목동  태영빌딩),11,11260,127.092074,37.579747,서울,,,2021-12-31
오락실,삼국지랜드,서울특별시 중랑구 용마산로 519  2층 (망우동),11,11260,127.100059,37.597315,서울,,,2021-12-31
VR테마파크,중랑 MEGA VR,서울특별시 중랑구 용마산로115길 109 한일써너스빌리젠시2단지 2층 2209호,11,11260,127.093897,37.597439,서울,http://www.instagram.com/jn.mega_vr,02-434-8758,2021-12-31
볼링장,현대볼링장,서울특별시 중랑구 용마산로129나길 6 현대스포츠센타,11,11260,127.099604,37.606917,서울,_,02-491-8133~4,2021-12-31
오락실,라운드원,서울특별시 중랑구 중랑역로 119  1층 (중화동),11,11260,127.077088,37.604175,서울,,,2021-12-31
오락실,정광 게임장,서울특별시 중랑구 중랑천로 117  정광빌딩 3층 (중화동),11,11260,127.07204,37.595711,서울,,,2021-12-31
볼링장,삼보볼링센터,서울특별시 중랑구 중랑천로10길 76 삼보볼링센타,11,11260,127.077348,37.592319,서울,_,02-437-6104,2021-12-31
오락실,리치게임랜드,세종특별자치시 금남면 용포로 74-1  2층,,,127.281373,36.465218,세종,,,2021-12-31
볼링장,더 라운지 볼링센터,세종특별자치시 나성로 41 하해빌딩 6층,,,127.262881,36.483256,세종,"https://m.blog.naver.com/thelouge/221715175761, https://www.facebook.com/Sejongthelounge",044-863-0953,2021-12-31
오락실,잭슨나인스 세종,세종특별자치시 나성북로 30  퍼스트원 4층 451~456호 (나성동),,,127.260237,36.489079,세종,,,2021-12-31
볼링장,레드락볼링장,세종특별자치시 보듬3로 8-21 다옴프라자,,,127.257933,36.51411,세종,_,044-867-2299,2021-12-31
오락실,Re플레이,세종특별자치시 보듬3로 8-27  102호 (도담동  새한빌딩),,,127.257828,36.514632,세종,,,2021-12-31
볼링장,나사볼링센터 시청점,세종특별자치시 소담동 308 알파타워 5층,,,127.301218,36.490588,세종,_,044-863-6444,2021-12-31
오락실,오복게임랜드,세종특별자치시 연기면 당산로 154  1동 1층,,,127.279165,36.546909,세종,,,2021-12-31
오락실,신대박게임랜드,세종특별자치시 장군면 장척로 567  2층,,,127.220724,36.499426,세종,,,2021-12-31
오락실,전동게임장,세종특별자치시 전동면 전동로 8,,,127.267475,36.654062,세종,,,2021-12-31
오락실,더킹,세종특별자치시 조치원읍 돌간길 43,,,127.289849,36.618258,세종,,,2021-12-31
오락실,놀이터Ⅱ,세종특별자치시 조치원읍 새내12길 14  1층,,,127.298648,36.602125,세종,,,2021-12-31
볼링장,우성볼링센타,세종특별자치시 조치원읍 새내4길 83,,,127.303368,36.598034,세종,_,044-866-2800,2021-12-31
오락실,놀이터,세종특별자치시 조치원읍 섭골길 72,,,127.287203,36.616674,세종,,,2021-12-31
오락실,백호게임랜드,세종특별자치시 조치원읍 장안로 73  2층,,,127.30231,36.595135,세종,,,2021-12-31
오락실,야니랜드,세종특별자치시 조치원읍 조치원4길 13,,,127.298973,36.60082,세종,,,2021-12-31
오락실,명보게임장,세종특별자치시 조치원읍 조치원5길 12-13  2층,,,127.299855,36.602114,세종,,,2021-12-31
오락실,게임파크,세종특별자치시 조치원읍 행복4길 21  1층,,,127.292053,36.604618,세종,,,2021-12-31
오락실,몬과 친구들,세종특별자치시 한누리대로 2149  엔젤타워 117호 (보람동),,,127.287841,36.477811,세종,,,2021-12-31
볼링장,나사볼링장,세종특별자치시 한누리대로 350 뱅크빌딩 지하1,,,127.25723,36.495432,세종,_,044-863-0928,2021-12-31
볼링장,금호볼링장,광주광역시 서구 운천로 46 금호볼링장,29,29140,126.858016,35.137344,광주,_,062-376-1547~8,2021-12-31
오락실,삼산게임,울산광역시 남구 꽃대나리로 53  2층 (달동),31,31140,129.336013,35.533838,울산,,,2021-12-31
오락실,일렉트로게임울산점,울산광역시 남구 남중로 48  울산점 EMART 3층 (삼산동),31,31140,129.34842,35.537945,울산,,,2021-12-31
오락실,드림월드게임장,울산광역시 남구 대학로 56  1층 (무거동),31,31140,129.257912,35.540185,울산,,,2021-12-31
오락실,게임짱 청소년오락실,울산광역시 남구 대학로 70 (무거동 1층),31,31140,129.2589,35.541265,울산,,,2021-12-31
오락실,T-멀티카페리아,울산광역시 남구 대학로 74 (무거동 지하1층),31,31140,129.259224,35.541578,울산,,,2021-12-31
볼링장,동경볼링센터,울산광역시 남구 대학로76번길 7-11,31,31140,129.25987,35.541967,울산,_,052-249-5550~1,2021-12-31
VR테마파크,BAD VR게임장 무거점,울산광역시 남구 대학로94번길 10,31,31140,129.26091,35.542903,울산,"http://blog.naver.com/0808minsun, http://배드브이알.com/",052-707-0070,2021-12-31
오락실,스카이게임랜드,울산광역시 남구 돋질로 180  3층 (달동),31,31140,129.324984,35.541053,울산,,,2021-12-31
오락실,팬텀게임랜드,울산광역시 남구 돋질로 381  3층 (삼산동),31,31140,129.346664,35.543724,울산,,,2021-12-31
오락실,신정게임랜드,울산광역시 남구 돋질로157번길 23  2층 (신정동),31,31140,129.321814,35.542746,울산,,,2021-12-31
오락실,정선게임랜드,울산광역시 남구 돋질로76번길 11  1층 (달동),31,31140,129.314772,35.537001,울산,,,2021-12-31
오락실,드림월드오락실 옥동점,울산광역시 남구 문수로 361  1층 (옥동),31,31140,129.293148,35.534873,울산,,,2021-12-31
오락실,달동게임랜드,울산광역시 남구 번영로 111  3층 (달동),31,31140,129.328494,35.535255,울산,,,2021-12-31
볼링장,스타볼링장,울산광역시 남구 번영로 250,31,31140,129.324376,35.547035,울산,_,052-260-8282~3,2021-12-31
오락실,킹게임랜드,울산광역시 남구 번영로 36  3층 (야음동),31,31140,129.33087,35.528911,울산,,,2021-12-31
오락실,special게임랜드,울산광역시 남구 번영로166번길 17  2층 (달동),31,31140,129.328914,35.540649,울산,,,2021-12-31
오락실,스타게임랜드,울산광역시 남구 번영로191번길 36-1  현풍건설(주) 4층 (신정동),31,31140,129.321888,35.54124,울산,,,2021-12-31
오락실,스피드게임랜드,울산광역시 남구 봉월로114번길 11  1층 (신정동),31,31140,129.307504,35.543029,울산,,,2021-12-31
오락실,메가게임랜드,울산광역시 남구 봉월로151번길 27  2층 (신정동),31,31140,129.307023,35.548045,울산,,,2021-12-31
볼링장,라이크볼링장,울산광역시 남구 삼산로 282 롯데호텔 지하1층,31,31140,129.338814,35.537881,울산,_,052-972-7722,2021-12-31
VR테마파크,못된VR게임장울산삼산1호점,울산광역시 남구 삼산로277번길 6-11,31,31140,129.337728,35.540209,울산,,1670-5379,2021-12-31
볼링장,근로복지회관내볼링장,울산광역시 남구 삼산중로 144,31,31140,129.33636,35.546137,울산,_,052-261-3678,2021-12-31
오락실,GoodGame존,울산광역시 남구 삼산중로 50  1층 (삼산동),31,31140,129.335917,35.538012,울산,,,2021-12-31
오락실,달동게임랜드,울산광역시 남구 삼산중로5번길 33  2층 (달동),31,31140,129.333291,35.533949,울산,,,2021-12-31
볼링장,삼산그랜드락볼링장,울산광역시 남구 삼산중로74번길 6,31,31140,129.336305,35.540144,울산,"https://ssgrandrockbowling.modoo.at/, http://www.facebook.com/ssgrandrockbowling, http://www.instagram.com/ssgrandrockbowling, https://ssgrandrockbowling.blog.me/",052-211-2110,2021-12-31
오락실,골목대장청소년게임랜드,울산광역시 남구 수암로 15-10 (신정동 1층),31,31140,129.309823,35.532359,울산,,,2021-12-31
오락실,게임사령부,울산광역시 남구 수암로 15-6 (신정동 (지상1층)),31,31140,129.309865,35.532232,울산,,,2021-12-31
오락실,신게임랜드,울산광역시 남구 수암로 72  3층 (신정동),31,31140,129.315642,35.530133,울산,,,2021-12-31
오락실,놀러와 청소년오락실,울산광역시 남구 신복로 24 (무거동 3층),31,31140,129.259775,35.548575,울산,,,2021-12-31
오락실,번개게임랜드,울산광역시 남구 신선로184번길 28  202호 (야음동),31,31140,129.334856,35.521233,울산,,,2021-12-31
볼링장,중앙볼링센타,울산광역시 남구 신정로37번길 46,31,31140,129.317175,35.534217,울산,_,052-266-5891~3,2021-12-31
오락실,대박게임랜드,울산광역시 남구 신정로54번길 21  2층 (달동),31,31140,129.323918,35.537297,울산,,,2021-12-31
오락실,하나게임랜드,울산광역시 남구 왕생로45번길 16-1  4층 (달동),31,31140,129.329708,35.537324,울산,,,2021-12-31
오락실,게임디(GAME D),울산광역시 남구 왕생로46번길 16  1층 (달동),31,31140,129.334026,35.537736,울산,,,2021-12-31
오락실,대륙게임랜드,울산광역시 남구 월평로 58  4층 (신정동),31,31140,129.311951,35.541836,울산,,,2021-12-31
볼링장,성광AMF볼링장,울산광역시 남구 월평로187번길 8 8,31,31140,129.325401,35.54633,울산,_,052-271-0700,2021-12-31
VR테마파크,장생포 WWVR,울산광역시 남구 장생포고래로 239 웰리키즈랜드 3층 웨일워칭VR,31,31140,129.380159,35.503382,울산,,070-8872-4697,2021-12-31
오락실,성훈게임랜드,울산광역시 남구 중앙로 249 (신정동 1층),31,31140,129.31069,35.542949,울산,,,2021-12-31
오락실,번영게임장,울산광역시 남구 팔등로 155  2층 (신정동),31,31140,129.322993,35.548096,울산,,,2021-12-31
오락실,팔등로게임랜드,울산광역시 남구 팔등로 50-1  2층 (신정동),31,31140,129.312002,35.54499,울산,,,2021-12-31
오락실,달토게임랜드,울산광역시 남구 팔등로27번길 13  2층 (신정동),31,31140,129.3091,35.545553,울산,,,2021-12-31
오락실,아이존,울산광역시 남구 화합로 185  5층 (삼산동  업스퀘어),31,31140,129.338828,35.541342,울산,,,2021-12-31
볼링장,퍼펙트볼링센타,울산광역시 동구 대학길 59,31,31170,129.421182,35.498922,울산,_,052-236-0202,2021-12-31
볼링장,올림피아드볼링센터,울산광역시 동구 동진2길 7,31,31170,129.426249,35.487542,울산,_,052-236-8300,2021-12-31
오락실,대빵놀이터,울산광역시 동구 방어진순환도로 1126  1층 (서부동),31,31170,129.425902,35.539605,울산,,,2021-12-31
볼링장,제이락볼링장,울산광역시 동구 방어진순환도로 442,31,31170,129.415878,35.487484,울산,http://www.jrock.co.kr/,052-201-0706,2021-12-31
오락실,포키포키,울산광역시 동구 방어진순환도로 652  D동 1층 103호 (일산동),31,31170,129.4291,35.499784,울산,,,2021-12-31
VR테마파크,헬로우VR,울산광역시 동구 방어진순환도로 652 A동 3층 304호,31,31170,129.4291,35.499784,울산,,052-233-3141,2021-12-31
볼링장,동울산락볼링장,울산광역시 동구 방어진순환도로 761 KB은행전하동지점,31,31170,129.42985,35.509779,울산,_,052-232-2096~7,2021-12-31
오락실,대왕암오락실,울산광역시 동구 일산진1길 24  1층 (일산동),31,31170,129.431005,35.501582,울산,,,2021-12-31
오락실,플레이샵,울산광역시 동구 진성13길 90  1층 (전하동),31,31170,129.42684,35.510383,울산,,,2021-12-31
오락실,팡팡랜드,울산광역시 북구 동대중앙로 15 (호계동 (지상1층)),31,31200,129.352407,35.62885,울산,,,2021-12-31
오락실,신세계게임랜드,울산광역시 북구 명촌14길 6  4층 (명촌동),31,31200,129.356018,35.556292,울산,,,2021-12-31
볼링장,메카볼링센타,울산광역시 북구 상방로 110 성원아파트,31,31200,129.3656,35.587368,울산,_,052-283-1144,2021-12-31
오락실,아롱게임랜드,울산광역시 북구 양동2길 1 (양정동 (1층)),31,31200,129.387207,35.540804,울산,,,2021-12-31
볼링장,현대PRO-BOWL아카데미,울산광역시 북구 염포로 599,31,31200,129.39113,35.539398,울산,_,052-283-2440,2021-12-31
오락실,GAME ZONE,울산광역시 북구 진장유통로 51-10  CGV 2층 (진장동),31,31200,129.355928,35.575851,울산,,,2021-12-31
오락실,추억에오락실,울산광역시 북구 호계로 266 (호계동  지상1층),31,31200,129.351683,35.627164,울산,,,2021-12-31
볼링장,금강볼링센터,울산광역시 북구 호계로 332-8,31,31200,129.350589,35.63298,울산,_,052-286-3233,2021-12-31
볼링장,나인제로락볼링장,울산광역시 울주군 범서읍 구영로 108,31,31710,129.241886,35.572844,울산,_,052-244-0998,2021-12-31
오락실,퍼니랜드게임장,울산광역시 울주군 범서읍 점촌3길 10-3  1층,31,31710,129.240443,35.573706,울산,,,2021-12-31
볼링장,삼부기업사볼링,울산광역시 울주군 삼남면 반구대로 163,31,31710,129.090486,35.516867,울산,_,055-380-1423,2021-12-31
오락실,사군자게임랜드,울산광역시 울주군 언양읍 동부6길 10  1층,31,31710,129.125825,35.566205,울산,,,2021-12-31
오락실,엣지게임방,울산광역시 울주군 언양읍 방천7길 6  1층,31,31710,129.110976,35.566108,울산,,,2021-12-31
오락실,하와이게임랜드,울산광역시 울주군 언양읍 헌양길 18  1층,31,31710,129.126606,35.564503,울산,,,2021-12-31
오락실,악똥오락실,울산광역시 울주군 언양읍 헌양길 34  2층,31,31710,129.12562,35.564918,울산,,,2021-12-31
오락실,산게임장,울산광역시 울주군 온산읍 덕망로 16  1층,31,31710,129.308859,35.434856,울산,,,2021-12-31
오락실,천원의행복,울산광역시 울주군 온산읍 덕신4길 10,31,31710,129.3135,35.435176,울산,,,2021-12-31
볼링장,온산프라자볼링센타,울산광역시 울주군 온산읍 덕신로 217,31,31710,129.305271,35.434318,울산,_,_,2021-12-31
볼링장,온산볼링장,울산광역시 울주군 온산읍 덕신로 217,31,31710,129.305271,35.434318,울산,_,052-237-3730,2021-12-31
오락실,로얄게임랜드,울산광역시 울주군 온산읍 신경8길 14  2층,31,31710,129.309714,35.432612,울산,,,2021-12-31
오락실,보물창고,울산광역시 울주군 온산읍 온덕1길 25  덕신종합상설시장 112 113호,31,31710,129.309349,35.435239,울산,,,2021-12-31
오락실,장윤정게임방,울산광역시 울주군 온산읍 온덕5길 1  3층,31,31710,129.310357,35.436237,울산,,,2021-12-31
오락실,월드컵게임장,울산광역시 중구 곽남1길 37 (남외동),31,31110,129.344104,35.569395,울산,,,2021-12-31
오락실,명품게임장,울산광역시 중구 구교로 256 (남외동),31,31110,129.342831,35.567138,울산,,,2021-12-31
오락실,마성게임랜드,울산광역시 중구 구교로 58  지하1층 (학산동),31,31110,129.330874,35.555157,울산,,,2021-12-31
오락실,스타게임랜드,울산광역시 중구 구교로 58 (학산동),31,31110,129.330874,35.555157,울산,,,2021-12-31
VR테마파크,BAD VR 울산성남점,울산광역시 중구 만남의거리 29 2층,31,31110,129.320745,35.553565,울산,http://blog.naver.com/kea9865,052-266-9865,2021-12-31
오락실,엑스파일오락실,울산광역시 중구 만남의거리 31 (성남동),31,31110,129.320843,35.553474,울산,,,2021-12-31
오락실,짱게임랜드,울산광역시 중구 명륜로 104-1  2층 (우정동),31,31110,129.314716,35.559237,울산,,,2021-12-31
오락실,디이피,울산광역시 중구 명륜로 58  2층 (우정동),31,31110,129.310347,35.557085,울산,,,2021-12-31
오락실,럭키게임랜드,울산광역시 중구 반구정11길 6 (반구동),31,31110,129.341666,35.556786,울산,,,2021-12-31
오락실,놀이터,울산광역시 중구 번영로 355 (학산동),31,31110,129.325632,35.556999,울산,,,2021-12-31
오락실,대빵놀이터,울산광역시 중구 시계탑거리 32 (성남동),31,31110,129.321621,35.553889,울산,,,2021-12-31
오락실,명품게임랜드,울산광역시 중구 염포로 80  2층 (반구동),31,31110,129.349945,35.560479,울산,,,2021-12-31
오락실,블루게임랜드,울산광역시 중구 옥교3길 86  2층 (학산동),31,31110,129.330624,35.553402,울산,,,2021-12-31
오락실,아도게임장,울산광역시 중구 옥교3길 92  2층 (학산동),31,31110,129.331142,35.553369,울산,,,2021-12-31
오락실,플라마플라넷,울산광역시 중구 젊음의거리 28 (성남동),31,31110,129.31813,35.553512,울산,,,2021-12-31
오락실,스펀지 게임랜드,울산광역시 중구 젊음의거리 30-2 (성남동),31,31110,129.31815,35.553386,울산,,,2021-12-31
오락실,노리존 울산점,울산광역시 중구 젊음의거리 44 (성남동),31,31110,129.319256,35.553572,울산,,,2021-12-31
볼링장,K락볼링장,울산광역시 중구 젊음의거리 49,31,31110,129.319429,35.55403,울산,_,052-211-7171,2021-12-31
오락실,모두의 게임,울산광역시 중구 종가4길 25  대왕1프라자 1층 104호 (유곡동),31,31110,129.293684,35.56005,울산,,,2021-12-31
볼링장,성남락볼링장,울산광역시 중구 중앙3길 6,31,31110,129.317529,35.554528,울산,_,052-274-2580,2021-12-31
볼링장,강남레드락볼링장,울산광역시 중구 학성1길 55,31,31110,129.332539,35.557779,울산,http://www.ulsanredrock.com/,052-981-7000,2021-12-31
오락실,짠게임랜드,울산광역시 중구 함월4길 30  1층 (성안동),31,31110,129.307421,35.575251,울산,,,2021-12-31
오락실,파크게임,울산광역시 중구 화합로 303 (학성동),31,31110,129.340536,35.55322,울산,,,2021-12-31
오락실,악똥게임랜드,울산광역시 중구 화합로 407 (반구동),31,31110,129.338093,35.561485,울산,,,2021-12-31
볼링장,강화볼링장,인천광역시 강화군 강화읍 향나무길22번길 30 강화 문화체육센터,28,28710,126.477064,37.746807,인천,_,032-930-7093,2021-12-31
오락실,동막오락실,인천광역시 강화군 화도면 해안남로 1466,28,28710,126.45971,37.592416,인천,,,2021-12-31
오락실,스타오락실,인천광역시 강화군 화도면 해안남로 1484 (싱싱해물탕),28,28710,126.45866,37.592826,인천,,,2021-12-31
오락실,놀자게임방,인천광역시 강화군 화도면 해안남로 1496-1,28,28710,126.456843,37.593631,인천,,,2021-12-31
볼링장,로얄볼링센터,인천광역시 계양구 경명대로 1049,28,28245,126.723425,37.543899,인천,_,032-546-9999,2021-12-31
볼링장,로얄볼링장,인천광역시 계양구 경명대로 1049 5층,28,28245,126.723425,37.543899,인천,_,032-546-8888,2021-12-31
볼링장,수피아볼링장센터,인천광역시 계양구 경명대로972번길 30 수피아볼링장,28,28245,126.710919,37.544051,인천,_,032-551-5114,2021-12-31
오락실,양파 게임랜드,인천광역시 계양구 계산로 113  2층 (계산동),28,28245,126.724812,37.537562,인천,,,2021-12-31
볼링장,카보드볼링장,인천광역시 계양구 계산로 121,28,28245,126.725831,37.53751,인천,_,032-543-1197,2021-12-31
오락실,스페이스 멀티게임장,인천광역시 계양구 계산로 122  1층 (계산동),28,28245,126.725665,37.537301,인천,,,2021-12-31
오락실,대박 게임랜드,인천광역시 계양구 계산로111번길 5  3층 (계산동),28,28245,126.724378,37.537809,인천,,,2021-12-31
오락실,렛츠플레이 야사노,인천광역시 계양구 계산새로 71  하이베라스빌딩 지층 P104호 (계산동),28,28245,126.735833,37.538861,인천,,,2021-12-31
오락실,세븐 게임랜드,인천광역시 계양구 계산천동로 37  3층 (계산동),28,28245,126.726313,37.537785,인천,,,2021-12-31
오락실,왕 게임랜드,인천광역시 계양구 계산천동로19번길 8-4 (계산동),28,28245,126.725256,37.538756,인천,,,2021-12-31
오락실,캐릭터짱,인천광역시 계양구 계양대로 144-1  1층 (계산동),28,28245,126.722959,37.536749,인천,,,2021-12-31
볼링장,왕궁볼링장,인천광역시 계양구 계양산로 140 왕궁프라자,28,28245,126.731252,37.547443,인천,_,032-551-7724,2021-12-31
오락실,두두 플레이방,인천광역시 계양구 길마로 33  1층 (효성동  미추홀 프라자),28,28245,126.709269,37.53405,인천,,,2021-12-31
볼링장,인천 노리마루볼링장,인천광역시 계양구 아나지로 289,28,28245,126.724059,37.525976,인천,_,032-555-0074,2021-12-31
볼링장,뉴스타볼링장,인천광역시 계양구 아나지로197번길 4 뉴서울5차아파트,28,28245,126.713904,37.52573,인천,_,032-543-4070,2021-12-31
오락실,우스팝,인천광역시 계양구 안남로 488  1층 (효성동),28,28245,126.711063,37.526492,인천,,,2021-12-31
볼링장,야누스락볼링장,인천광역시 계양구 오조산공원로 22 계양프라자,28,28245,126.737279,37.539687,인천,_,032-542-0923,2021-12-31
오락실,다함께 차차차,인천광역시 계양구 오조산로45번길 12  유연프라자 (계산동),28,28245,126.737274,37.535317,인천,,,2021-12-31
볼링장,더스트라이크볼링장,인천광역시 계양구 용종로 26 은행마을아주아파트 상가동,28,28245,126.741389,37.536199,인천,_,032-554-7500,2021-12-31
